"species","decimalLongitude","decimalLatitude","issues","countryCode","individualCount","occurrenceStatus","coordinateUncertaintyInMeters","institutionCode","gbifID","references","basisOfRecord","year","month","day","eventDate","geodeticDatum","datasetName","catalogNumber"
"Spiraea betulifolia",158.193235,52.655012,"cdc","RUS",NA,"PRESENT",10,"iNaturalist",2242760623,"https://www.inaturalist.org/observations/23114321","HUMAN_OBSERVATION",2016,7,10,2016-07-10 13:06:00,"WGS84","iNaturalist research-grade observations","23114321"
"Spiraea betulifolia",-114.83584,44.27515,"cdc,incomis,inmafu","USA",NA,"PRESENT",5,"SRP",4068935983,NA,"PRESERVED_SPECIMEN",2016,7,20,2016-07-20,"WGS84",NA,"60067"
"Spiraea betulifolia",157.635157,55.482195,"cdc,cdround","RUS",NA,"PRESENT",28,"iNaturalist",3044695501,"https://www.inaturalist.org/observations/69779891","HUMAN_OBSERVATION",2016,7,7,2016-07-07 10:58:00,"WGS84","iNaturalist research-grade observations","69779891"
"Spiraea betulifolia",158.338793,52.886425,"cdc,cdround","RUS",NA,"PRESENT",31,"iNaturalist",3307382304,"https://www.inaturalist.org/observations/83374058","HUMAN_OBSERVATION",2016,7,7,2016-07-07 20:23:00,"WGS84","iNaturalist research-grade observations","83374058"
"Spiraea betulifolia",12.96582,56.52958,"inmano","SWE",NA,"PRESENT",400,"SLU Artdatabanken",1432078072,NA,"PRESERVED_SPECIMEN",2016,7,17,2016-07-17,"WGS84","Artportalen","60620067"
"Spiraea betulifolia",142.051876,47.754553,"cdc,cdround","RUS",NA,"PRESENT",31,"iNaturalist",2580262547,"https://www.inaturalist.org/observations/40018377","HUMAN_OBSERVATION",2016,8,22,2016-08-22 06:47:00,"WGS84","iNaturalist research-grade observations","40018377"
"Spiraea betulifolia",142.05312,47.755527,"cdc,cdround","RUS",NA,"PRESENT",31,"iNaturalist",2580223713,"https://www.inaturalist.org/observations/40066257","HUMAN_OBSERVATION",2016,8,22,2016-08-22 10:18:00,"WGS84","iNaturalist research-grade observations","40066257"
"Spiraea betulifolia",142.052765,47.755563,"cdc,cdround","RUS",NA,"PRESENT",31,"iNaturalist",2596105098,"https://www.inaturalist.org/observations/40066317","HUMAN_OBSERVATION",2016,8,22,2016-08-22 10:28:00,"WGS84","iNaturalist research-grade observations","40066317"
"Spiraea betulifolia",142.052798,47.755448,"cdc,cdround","RUS",NA,"PRESENT",31,"iNaturalist",2580112513,"https://www.inaturalist.org/observations/40066364","HUMAN_OBSERVATION",2016,8,22,2016-08-22 10:35:00,"WGS84","iNaturalist research-grade observations","40066364"
"Spiraea betulifolia",142.072057,47.754191,"cdc,cdround","RUS",NA,"PRESENT",61,"iNaturalist",2580103788,"https://www.inaturalist.org/observations/40166444","HUMAN_OBSERVATION",2016,8,25,2016-08-25 08:02:00,"WGS84","iNaturalist research-grade observations","40166444"
"Spiraea betulifolia",-115.93208,44.37231,"cdc,incomis,inmafu","USA",NA,"PRESENT",5,"IDS",4073733536,NA,"PRESERVED_SPECIMEN",2016,8,11,2016-08-11,"WGS84",NA,"2017.006"
"Spiraea betulifolia",13.02449,55.5507,NA,"SWE",1,"PRESENT",5,"SLU Artdatabanken",1432878010,NA,"HUMAN_OBSERVATION",2016,9,25,2016-09-25 14:13:00,"WGS84","Artportalen","61579954"
"Spiraea betulifolia",13.02471,55.55076,NA,"SWE",NA,"PRESENT",50,"SLU Artdatabanken",1433451040,NA,"HUMAN_OBSERVATION",2016,10,18,2016-10-18,"WGS84","Artportalen","62298732"
"Spiraea betulifolia",157.077521,51.445668,"cdc,cdround","RUS",NA,"PRESENT",8,"iNaturalist",3457134930,"https://www.inaturalist.org/observations/103809868","HUMAN_OBSERVATION",2015,6,18,2015-06-18 14:45:00,"WGS84","iNaturalist research-grade observations","103809868"
"Spiraea betulifolia",140.6902821,39.4653788,"cdc,cdrep,colmano,inmafu","JPN",NA,"PRESENT",500,"IPMM",2575975816,NA,"PRESERVED_SPECIMEN",2015,7,19,2015-07-19,"WGS84",NA,"210362"
"Spiraea betulifolia",-116.16882,45.01068,"cdc,incomis,inmafu","USA",NA,"PRESENT",5,"ID",4073879762,NA,"PRESERVED_SPECIMEN",2015,7,9,2015-07-09,"WGS84",NA,"170967"
"Spiraea betulifolia",-78.347386,39.731025,"cdc,inmafu","USA",NA,"PRESENT",1,"MVSC",3331189335,NA,"PRESERVED_SPECIMEN",2015,7,27,2015-07-27,"WGS84",NA,"420112"
"Spiraea betulifolia",-113.49369,48.99792,"osiic,colmano,inmafu","CAN",1,"PRESENT",6,"University of Alberta Museums",1274894738,"https://search.museums.ualberta.ca/12-151206","PRESERVED_SPECIMEN",2015,8,7,2015-08-07,"WGS84","University of Alberta Vascular Plant Herbarium (ALTA-VP)","137978"
"Spiraea betulifolia",17.5145,59.8316,NA,"SWE",NA,"PRESENT",100,"SLU Artdatabanken",1135265337,NA,"HUMAN_OBSERVATION",2015,8,11,2015-08-11,"WGS84","Artportalen","54804276"
"Spiraea betulifolia",17.79082,59.85358,NA,"SWE",1,"PRESENT",100,"SLU Artdatabanken",1135364372,NA,"HUMAN_OBSERVATION",2015,8,14,2015-08-14,"WGS84","Artportalen","54843593"
"Spiraea betulifolia",141.0152346,39.8403444,"cdc,cdrep,colmano,inmafu","JPN",NA,"PRESENT",500,"IPMM",2575976972,NA,"PRESERVED_SPECIMEN",2015,9,5,2015-09-05,"WGS84",NA,"242114"
"Spiraea betulifolia",12.25111,57.11876,"inmano","SWE",NA,"PRESENT",200,"SLU Artdatabanken",1474250941,NA,"PRESERVED_SPECIMEN",2015,9,13,2015-09-13,"WGS84","Artportalen","55166062"
"Spiraea betulifolia",12.96231,56.697,"inmano","SWE",NA,"PRESENT",150,"SLU Artdatabanken",1213792779,NA,"PRESERVED_SPECIMEN",2015,9,11,2015-09-11,"WGS84","Artportalen","55302604"
"Spiraea betulifolia",12.29554,57.10108,"inmano","SWE",NA,"PRESENT",100,"SLU Artdatabanken",1477918466,NA,"PRESERVED_SPECIMEN",2015,10,11,2015-10-11,"WGS84","Artportalen","55553011"
"Spiraea betulifolia",17.31911,62.47944,NA,"SWE",NA,"PRESENT",10,"SLU Artdatabanken",1477927068,NA,"HUMAN_OBSERVATION",2015,10,23,2015-10-23,"WGS84","Artportalen","55564774"
"Spiraea betulifolia",18.22861,49.81333,"cdc,colmano,inmafu","CZE",NA,"PRESENT",500,"BRNU",3704109311,NA,"PRESERVED_SPECIMEN",2014,6,20,2014-06-20,"WGS84",NA,"681951"
"Spiraea betulifolia",158.643566,53.046633,"cdc,cdround","RUS",NA,"PRESENT",10,"iNaturalist",3013906691,"https://www.inaturalist.org/observations/67041642","HUMAN_OBSERVATION",2014,7,2,2014-07-02 00:48:00,"WGS84","iNaturalist research-grade observations","67041642"
"Spiraea betulifolia",-115.87159,44.78139,"cdc,incomis,inmafu","USA",NA,"PRESENT",50,"ID",4073893504,NA,"PRESERVED_SPECIMEN",2014,7,4,2014-07-04,"WGS84",NA,"170163"
"Spiraea betulifolia",-135.840454,63.861698,"cdc,cdround,gass84","CAN",NA,"PRESENT",250,"naturgucker",2330205556,NA,"HUMAN_OBSERVATION",2014,7,11,2014-07-11,"WGS84",NA,"242786661"
"Spiraea betulifolia",17.79137,59.8537,NA,"SWE",NA,"PRESENT",50,"SLU Artdatabanken",1036794113,NA,"HUMAN_OBSERVATION",2014,9,6,2014-09-06,"WGS84","Artportalen","16617515"
"Spiraea betulifolia",-103.9023,44.3989,"cdc,incomis,inmafu","USA",NA,"PRESENT",50,"CM",2859333494,"https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11922613","PRESERVED_SPECIMEN",2013,6,22,2013-06-22,"WGS84",NA,"CM530551"
"Spiraea betulifolia",-103.5136,44.3694,"cdc,incomis,inmafu","USA",NA,"PRESENT",50,"CM",2859075475,"https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11922691","PRESERVED_SPECIMEN",2013,6,18,2013-06-18,"WGS84",NA,"CM532183"
"Spiraea betulifolia",-115.71458,45.014,"cdc,gass84,incomis,inmafu","USA",NA,"PRESENT",4,"ID",4073856538,NA,"PRESERVED_SPECIMEN",2013,7,8,2013-07-08,"WGS84",NA,"171171"
"Spiraea betulifolia",-114.840132,45.125287,"cdc,incomis,inmafu","USA",NA,"PRESENT",629,"ID",4073899823,NA,"PRESERVED_SPECIMEN",2012,7,25,2012-07-25,"WGS84",NA,"165898"
"Spiraea betulifolia",11.88684,58.15196,NA,"SWE",NA,"PRESENT",50,"SLU Artdatabanken",2847420425,NA,"HUMAN_OBSERVATION",2012,7,28,2012-07-28,"WGS84","Artportalen","86961492"
"Spiraea betulifolia",-88.063283,41.816294,"cdc,inmafu","USA",NA,"PRESENT",1000,"CDA",3059662938,"https://cch2.org/portal/collections/individual/index.php?occid=4084608","PRESERVED_SPECIMEN",2011,5,18,2011-05-18,"WGS84",NA,"CDA-0052633"
"Spiraea betulifolia",-114.8039847,45.1123373,"cdc,cdrep,incomis,inmafu","USA",NA,"PRESENT",7,"ID",4073876360,NA,"PRESERVED_SPECIMEN",2011,6,14,2011-06-14,"WGS84",NA,"171588"
"Spiraea betulifolia",-116.78396,45.05684,"cdc,incomis,inmafu","USA",NA,"PRESENT",3,"SRP",4068942633,NA,"PRESERVED_SPECIMEN",2011,6,25,2011-06-25,"WGS84",NA,"46394"
"Spiraea betulifolia",17.79067,59.85344,NA,"SWE",2,"PRESENT",10,"SLU Artdatabanken",3013219712,NA,"HUMAN_OBSERVATION",2011,6,2,2011-06-02,"WGS84","Artportalen","89855045"
"Spiraea betulifolia",-114.8496558,45.104607,"cdc,cdrep,incomis,inmafu","USA",NA,"PRESENT",15,"ID",4073823092,NA,"PRESERVED_SPECIMEN",2011,7,19,2011-07-19,"WGS84",NA,"172849"
"Spiraea betulifolia",-114.866866,45.0907469,"cdc,cdrep,incomis,inmafu","USA",NA,"PRESENT",14,"ID",4073832378,NA,"PRESERVED_SPECIMEN",2011,7,14,2011-07-14,"WGS84",NA,"171571"
"Spiraea betulifolia",-114.9230784,45.1461761,"cdc,cdrep,incomis,inmafu","USA",NA,"PRESENT",7,"ID",4073867641,NA,"PRESERVED_SPECIMEN",2011,7,15,2011-07-15,"WGS84",NA,"171556"
"Spiraea betulifolia",-114.9968605,45.1513455,"cdc,cdrep,incomis,inmafu","USA",NA,"PRESENT",43,"ID",4073840350,NA,"PRESERVED_SPECIMEN",2011,8,4,2011-08-04,"WGS84",NA,"165502"
"Spiraea betulifolia",158.128364,53.914464,"cdc,cdround","RUS",NA,"PRESENT",18,"iNaturalist",3059075966,"https://www.inaturalist.org/observations/70908099","HUMAN_OBSERVATION",2011,8,30,2011-08-30 10:16:00,"WGS84","iNaturalist research-grade observations","70908099"
"Spiraea betulifolia",17.79056,59.85341,NA,"SWE",NA,"PRESENT",50,"SLU Artdatabanken",855044512,NA,"HUMAN_OBSERVATION",2011,8,30,2011-08-30,"WGS84","Artportalen","5818390"
"Spiraea betulifolia",12.86789,56.65401,NA,"SWE",NA,"PRESENT",10,"SLU Artdatabanken",855032509,NA,"HUMAN_OBSERVATION",2011,9,9,2011-09-09,"WGS84","Artportalen","5818391"
"Spiraea betulifolia",158.232031,52.995715,"cdc,cdround","RUS",NA,"PRESENT",61,"iNaturalist",2444963799,"https://www.inaturalist.org/observations/34574247","HUMAN_OBSERVATION",2010,6,27,2010-06-27,"WGS84","iNaturalist research-grade observations","34574247"
"Spiraea betulifolia",24.867522,60.640853,"cdc,colmano,inmafu","FIN",NA,"PRESENT",1000,"OULU",3733607144,NA,"PRESERVED_SPECIMEN",2010,6,17,2010-06-17,"WGS84",NA,"http://id.herb.oulu.fi/GAL.3189"
"Spiraea betulifolia",135.726339,44.335255,"cdc,cdround","RUS",NA,"PRESENT",61,"iNaturalist",2350304889,"https://www.inaturalist.org/observations/22314338","HUMAN_OBSERVATION",2010,7,26,2010-07-26 15:11:00,"WGS84","iNaturalist research-grade observations","22314338"
"Spiraea betulifolia",158.768178,53.511735,"cdc","RUS",NA,"PRESENT",10,"iNaturalist",2242812845,"https://www.inaturalist.org/observations/24468194","HUMAN_OBSERVATION",2010,7,20,2010-07-20 11:23:00,"WGS84","iNaturalist research-grade observations","24468194"
"Spiraea betulifolia",26.682096,61.976636,"cdc,colmano,inmafu","FIN",NA,"PRESENT",1000,"OULU",3733643191,NA,"PRESERVED_SPECIMEN",2010,7,27,2010-07-27,"WGS84",NA,"http://id.herb.oulu.fi/GAL.3190"
"Spiraea betulifolia",158.4,52.6,"cdc,colmafu,inmafu","RUS",NA,"PRESENT",1000,"Moscow State University",1697243160,"https://plant.depo.msu.ru/open/public/item/MW0085096","PRESERVED_SPECIMEN",2010,7,3,2010-07-03,"WGS84","Moscow Digital Herbarium","MW0085096"
"Spiraea betulifolia",44.12925,58.914483,"cdc,cdround,colmafu,inmafu","RUS",NA,"PRESENT",1000,"Moscow State University",1697532314,"https://plant.depo.msu.ru/open/public/item/MW0383258","PRESERVED_SPECIMEN",2010,7,21,2010-07-21,"WGS84","Moscow Digital Herbarium","MW0383258"
"Spiraea betulifolia",17.79056,59.85344,NA,"SWE",1,"PRESENT",25,"SLU Artdatabanken",853120110,NA,"HUMAN_OBSERVATION",2010,7,24,2010-07-24,"WGS84","Artportalen","5818386"
"Spiraea betulifolia",17.79059,59.85346,NA,"SWE",NA,"PRESENT",25,"SLU Artdatabanken",853514678,NA,"HUMAN_OBSERVATION",2010,8,9,2010-08-09,"WGS84","Artportalen","5818387"
"Spiraea betulifolia",15.14894,59.23606,"inmano","SWE",NA,"PRESENT",50,"SLU Artdatabanken",853980195,NA,"PRESERVED_SPECIMEN",2010,8,22,2010-08-22,"WGS84","Artportalen","6675362"
"Spiraea betulifolia",15.13376,59.2896,"inmano","SWE",NA,"PRESENT",5,"SLU Artdatabanken",1212424718,NA,"PRESERVED_SPECIMEN",2010,9,18,2010-09-18,"WGS84","Artportalen","55955117"
"Spiraea betulifolia",12.04665,57.84573,NA,"SWE",2,"PRESENT",100,"SLU Artdatabanken",854231299,NA,"HUMAN_OBSERVATION",2010,9,2,2010-09-02,"WGS84","Artportalen","5818388"
"Spiraea betulifolia",158.038501,54.052773,"cdc,cdround","RUS",NA,"PRESENT",21,"iNaturalist",2447980237,"https://www.inaturalist.org/observations/35040522","HUMAN_OBSERVATION",2009,6,12,2009-06-12 18:28:00,"WGS84","iNaturalist research-grade observations","35040522"
"Spiraea betulifolia",17.79029,59.85334,NA,"SWE",NA,"PRESENT",10,"SLU Artdatabanken",851823403,NA,"HUMAN_OBSERVATION",2009,7,30,2009-07-30,"WGS84","Artportalen","5818379"
"Spiraea betulifolia",-116.511024,52.163427,"osiic,colmano,inmafu","CAN",1,"PRESENT",8,"University of Alberta Museums",883406371,"https://search.museums.ualberta.ca/12-100424","PRESERVED_SPECIMEN",2009,8,11,2009-08-11,"WGS84","University of Alberta Vascular Plant Herbarium (ALTA-VP)","122249"
"Spiraea betulifolia",24.725434,64.666596,"cdc,colmano,inmafu","FIN",NA,"PRESENT",100,"OULU",3733493105,NA,"PRESERVED_SPECIMEN",2009,9,24,2009-09-24,"WGS84",NA,"http://tun.fi/MKA.761280"
"Spiraea betulifolia",17.78761,59.85367,NA,"SWE",NA,"PRESENT",150,"SLU Artdatabanken",1051417449,NA,"HUMAN_OBSERVATION",2009,9,12,2009-09-12,"WGS84","Artportalen","16979562"
"Spiraea betulifolia",17.79051,59.85344,NA,"SWE",NA,"PRESENT",25,"SLU Artdatabanken",852283088,NA,"HUMAN_OBSERVATION",2009,9,12,2009-09-12,"WGS84","Artportalen","5818381"
"Spiraea betulifolia",17.85977,59.60643,NA,"SWE",NA,"PRESENT",10,"SLU Artdatabanken",852289196,NA,"HUMAN_OBSERVATION",2009,9,13,2009-09-13,"WGS84","Artportalen","5818384"
"Spiraea betulifolia",16.54718,59.34213,NA,"SWE",NA,"PRESENT",25,"SLU Artdatabanken",852292654,NA,"HUMAN_OBSERVATION",2009,9,18,2009-09-18,"WGS84","Artportalen","5818385"
"Spiraea betulifolia",158.747568,53.264284,"cdc","RUS",NA,"PRESENT",10,"iNaturalist",2992792384,"https://www.inaturalist.org/observations/24466690","HUMAN_OBSERVATION",2008,7,25,2008-07-25 09:01:00,"WGS84","iNaturalist research-grade observations","24466690"
"Spiraea betulifolia",158.740357,53.262939,"cdc","RUS",NA,"PRESENT",10,"iNaturalist",2242814916,"https://www.inaturalist.org/observations/24467196","HUMAN_OBSERVATION",2008,7,17,2008-07-17 09:12:00,"WGS84","iNaturalist research-grade observations","24467196"
"Spiraea betulifolia",157.663519,53.696792,"cdc,cdround","RUS",NA,"PRESENT",17,"iNaturalist",3013937639,"https://www.inaturalist.org/observations/67037364","HUMAN_OBSERVATION",2008,7,31,2008-07-31 18:07:00,"WGS84","iNaturalist research-grade observations","67037364"
"Spiraea betulifolia",-114.536656,53.269331,"osiic,colmano,inmafu","CAN",1,"PRESENT",30,"University of Alberta Museums",883393871,"https://search.museums.ualberta.ca/12-89211","PRESERVED_SPECIMEN",2008,7,4,2008-07-04,"WGS84","University of Alberta Vascular Plant Herbarium (ALTA-VP)","120214"
"Spiraea betulifolia",-106.3707,41.504,"cdc,ambinst","USA",NA,"PRESENT",1000,"COLO",2573519162,"https://botanydb.colorado.edu:443/collections/individual/index.php?occid=373200","PRESERVED_SPECIMEN",2008,8,11,2008-08-11,"WGS84",NA,"01942085"
"Spiraea betulifolia",17.78923,59.85499,NA,"SWE",NA,"PRESENT",25,"SLU Artdatabanken",849795622,NA,"HUMAN_OBSERVATION",2007,8,17,2007-08-17,"WGS84","Artportalen","5818376"
"Spiraea betulifolia",12.0983,57.79268,NA,"SWE",NA,"PRESENT",300,"SLU Artdatabanken",851213108,NA,"HUMAN_OBSERVATION",2007,9,29,2007-09-29,"WGS84","Artportalen","5818377"
"Spiraea betulifolia",12.10091,57.79186,NA,"SWE",NA,"PRESENT",250,"SLU Artdatabanken",851592602,NA,"HUMAN_OBSERVATION",2007,9,29,2007-09-29,"WGS84","Artportalen","5818378"
"Spiraea betulifolia",-119.656702,54.108747,"osiic,colmano,inmafu","CAN",1,"PRESENT",30,"University of Alberta Museums",883413863,"https://search.museums.ualberta.ca/12-108341","PRESERVED_SPECIMEN",2006,7,26,2006-07-26,"WGS84","University of Alberta Vascular Plant Herbarium (ALTA-VP)","124455"
"Spiraea betulifolia",-115.0890289,46.7220867,"cdc,cdrep,incomis,inmafu","USA",NA,"PRESENT",800,"ID",4073958809,NA,"PRESERVED_SPECIMEN",2005,7,7,2005-07-07,"WGS84",NA,NA
"Spiraea betulifolia",177.840168,64.763495,"cdc,cdround","RUS",NA,"PRESENT",317,"iNaturalist",3337503064,"https://www.inaturalist.org/observations/90236487","HUMAN_OBSERVATION",2005,7,9,2005-07-09 09:23:00,"WGS84","iNaturalist research-grade observations","90236487"
"Spiraea betulifolia",-171.50483,65.582326,"cdc,cdround","RUS",NA,"PRESENT",488,"iNaturalist",3337379124,"https://www.inaturalist.org/observations/90237133","HUMAN_OBSERVATION",2005,7,5,2005-07-05 03:47:00,"WGS84","iNaturalist research-grade observations","90237133"
"Spiraea betulifolia",30.0105,69.6774,"cdc","NOR",NA,"PRESENT",1,"TROM",1323860276,NA,"PRESERVED_SPECIMEN",2005,9,14,2005-09-14,"WGS84",NA,"964901"
"Spiraea betulifolia",12.09864,57.79269,NA,"SWE",NA,"PRESENT",50,"SLU Artdatabanken",851239449,NA,"HUMAN_OBSERVATION",2005,9,24,2005-09-24,"WGS84","Artportalen","5818369"
"Spiraea betulifolia",12.09854,57.79035,NA,"SWE",NA,"PRESENT",10,"SLU Artdatabanken",849505628,NA,"HUMAN_OBSERVATION",2005,9,25,2005-09-25,"WGS84","Artportalen","5818372"
"Spiraea betulifolia",17.78868,59.85505,NA,"SWE",NA,"PRESENT",100,"SLU Artdatabanken",1801576148,NA,"HUMAN_OBSERVATION",2004,1,1,2004-01-01,"WGS84","Artportalen","65923178"
"Spiraea betulifolia",-110.803056,45.568333,"cdc,cdround,incomis,inmafu","USA",NA,"PRESENT",100,"CM",2859078404,"https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11921470","PRESERVED_SPECIMEN",2004,7,30,2004-07-30,"WGS84",NA,"CM507099"
"Spiraea betulifolia",-111.170556,45.356944,"cdc,cdround,incomis,inmafu","USA",NA,"PRESENT",100,"CM",2859069430,"https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11921471","PRESERVED_SPECIMEN",2004,7,31,2004-07-31,"WGS84",NA,"CM507116"
"Spiraea betulifolia",14.48202,59.3147,NA,"SWE",NA,"PRESENT",25,"SLU Artdatabanken",855323665,NA,"HUMAN_OBSERVATION",2004,8,20,2004-08-20,"WGS84","Artportalen","5818368"
"Spiraea betulifolia",17.78147,59.85538,"inmano","SWE",NA,"PRESENT",10,"SLU Artdatabanken",1460594738,NA,"PRESERVED_SPECIMEN",2004,9,19,2004-09-19,"WGS84","Artportalen","16857056"
"Spiraea betulifolia",17.13331,59.66578,NA,"SWE",NA,"PRESENT",100,"SLU Artdatabanken",1837642235,NA,"HUMAN_OBSERVATION",2003,1,1,2003-01-01,"WGS84","Artportalen","70351019"
"Spiraea betulifolia",-120.860667,48.571617,"cdc,cdround,gass84,incomis,inmafu","USA",NA,"PRESENT",10,"UWBM",441845099,NA,"PRESERVED_SPECIMEN",2003,8,23,2003-08-23,"WGS84",NA,"3462"
"Spiraea betulifolia",-103.724658,44.191125,"cdc,colmafu,inmafu","USA",NA,"PRESENT",1000,"BHSC",2821218847,"https://ngpherbaria.org/portal/collections/individual/index.php?occid=25282002","PRESERVED_SPECIMEN",2002,6,25,2002-06-25,"WGS84",NA,"BHSC0060957"
"Spiraea betulifolia",-151.0515,59.62677,"cdc,incomis,inmafu","USA",NA,"PRESENT",50,"KNWR",2465053769,"http://arctos.database.museum/guid/KNWR:Herb:696","PRESERVED_SPECIMEN",2002,6,26,2002-06-26,"WGS84",NA,"KNWR:Herb:696"
"Spiraea betulifolia",142.91025,46.641333,"cdc,cdround,ambinst","RUS",NA,"PRESENT",30,"UAM",1500193153,"http://arctos.database.museum/guid/UAM:Herb:253917","PRESERVED_SPECIMEN",2001,7,28,2001-07-28,"WGS84",NA,"UAM:Herb:253917"
"Spiraea betulifolia",-122.872286,45.447541,"cdc,incomis,inmafu","USA",NA,"PRESENT",571,"HPSU",4070164631,NA,"PRESERVED_SPECIMEN",1998,6,3,1998-06-03,"WGS84",NA,"8583"
"Spiraea betulifolia",-116.1939613,46.8381772,"cdc,cdrep,incomis,inmafu","USA",NA,"PRESENT",800,"ID",4073945583,NA,"PRESERVED_SPECIMEN",1996,7,21,1996-07-21,"WGS84",NA,"119031"
"Spiraea betulifolia",-116.174415,45.722996,"cdc,incomis,inmafu","USA",NA,"PRESENT",284,"ID",4073871548,NA,"PRESERVED_SPECIMEN",1995,7,8,1995-07-08,"WGS84",NA,"114012"
"Spiraea betulifolia",-112.736976,47.865323,"cdc,incomis,inmafu","USA",NA,"PRESENT",177,"MONTU",4069883455,NA,"PRESERVED_SPECIMEN",1995,8,20,1995-08-20,"WGS84",NA,"120649"
"Spiraea betulifolia",17.35965,62.3565,NA,"SWE",NA,"PRESENT",500,"SLU Artdatabanken",932401302,NA,"HUMAN_OBSERVATION",1994,8,12,1994-08-12,"WGS84","Artportalen","16112895"
"Spiraea betulifolia",-115.064297,44.653273,"cdc,inmafu","USA",NA,"PRESENT",969,"DBG",2242388443,"https://intermountainbiota.org/portal/collections/individual/index.php?occid=3238465","PRESERVED_SPECIMEN",1993,8,19,1993-08-19,"WGS84",NA,"KHD00023638"
"Spiraea betulifolia",-114.0189239,48.1601923,"cdc,cdrep,incomis,inmafu","USA",NA,"PRESENT",800,"ID",4073848110,NA,"PRESERVED_SPECIMEN",1992,6,26,1992-06-26,"WGS84",NA,"105763"
"Spiraea betulifolia",16.45238,57.26475,NA,"SWE",NA,"PRESENT",50,"SLU Artdatabanken",2246638412,NA,"HUMAN_OBSERVATION",1991,6,21,1991-06-21,"WGS84","Artportalen","75037650"
"Spiraea betulifolia",-79.807655,36.068393,"cdc,colmafu,inmafu","USA",NA,"PRESENT",50,"NCU",3395298391,"https://sernecportal.org/portal/collections/individual/index.php?occid=28216827","PRESERVED_SPECIMEN",1990,4,9,1990-04-09,"WGS84",NA,"NCU00444092"
"Spiraea betulifolia",-116.399402,46.799043,"cdc,incomis,inmafu","USA",NA,"PRESENT",569,"ID",4073843092,NA,"PRESERVED_SPECIMEN",1990,5,14,1990-05-14,"WGS84",NA,"100747"
"Spiraea betulifolia",-115.7503193,45.0566901,"cdc,cdrep,incomis,inmafu","USA",NA,"PRESENT",800,"ID",4073789502,NA,"PRESERVED_SPECIMEN",1990,7,7,1990-07-07,"WGS84",NA,"99831"
"Spiraea betulifolia",-112.967386,47.112454,"cdc,incomis,inmafu","USA",NA,"PRESENT",284,"MONTU",4069920822,NA,"PRESERVED_SPECIMEN",1990,8,2,1990-08-02,"WGS84",NA,"167598"
"Spiraea betulifolia",-114.588149,45.152084,"cdc,incomis,inmafu","USA",NA,"PRESENT",500,"ID",4073794135,NA,"PRESERVED_SPECIMEN",1990,8,3,1990-08-03,"WGS84",NA,"106822"
"Spiraea betulifolia",160.124719,54.427722,"cdc,colmafu,inmafu","RUS",NA,"PRESENT",1000,"Moscow State University",1697242461,"https://plant.depo.msu.ru/open/public/item/MW0084407","PRESERVED_SPECIMEN",1990,8,3,1990-08-03,"WGS84","Moscow Digital Herbarium","MW0084407"
"Spiraea betulifolia",-115.7635793,48.4647777,"cdc,cdrep,incomis,inmafu","USA",NA,"PRESENT",800,"ID",4073831289,NA,"PRESERVED_SPECIMEN",1989,6,18,1989-06-18,"WGS84",NA,"100450"
"Spiraea betulifolia",-150.294631,60.346752,"cdc,cdround,incomis,inmafu","USA",NA,"PRESENT",300,"KNWR",2465052130,"http://arctos.database.museum/guid/KNWR:Herb:11203","PRESERVED_SPECIMEN",1989,7,1,1989-07-01,"WGS84",NA,"KNWR:Herb:11203"
"Spiraea betulifolia",134.5,51.7,"cdc,colmafu,inmafu","RUS",NA,"PRESENT",100,"Moscow State University",1697243246,"https://plant.depo.msu.ru/open/public/item/MW0085191","PRESERVED_SPECIMEN",1989,8,12,1989-08-12,"WGS84","Moscow Digital Herbarium","MW0085191"
"Spiraea betulifolia",-113.5713537,44.6160103,"cdc,cdrep,incomis,inmafu","USA",NA,"PRESENT",800,"ID",4073819136,NA,"PRESERVED_SPECIMEN",1988,9,14,1988-09-14,"WGS84",NA,"99550"
"Spiraea betulifolia",134.3,52.13333,"cdc,colmafu,inmafu","RUS",NA,"PRESENT",500,"Moscow State University",1697243253,"https://plant.depo.msu.ru/open/public/item/MW0085193","PRESERVED_SPECIMEN",1987,8,7,1987-08-07,"WGS84","Moscow Digital Herbarium","MW0085193"
"Spiraea betulifolia",-116.248896,48.064009,"cdc,incomis,inmafu","USA",NA,"PRESENT",569,"ID",4073806303,NA,"PRESERVED_SPECIMEN",1986,6,22,1986-06-22,"WGS84",NA,"93484"
"Spiraea betulifolia",-115.5268323,46.2144852,"cdc,cdrep,incomis,inmafu","USA",NA,"PRESENT",800,"ID",4073808407,NA,"PRESERVED_SPECIMEN",1986,6,13,1986-06-13,"WGS84",NA,"93403"
"Spiraea betulifolia",-116.6653139,48.9266701,"cdc,cdrep,incomis,inmafu","USA",NA,"PRESENT",800,"ID",4073956693,NA,"PRESERVED_SPECIMEN",1986,7,10,1986-07-10,"WGS84",NA,"93738"
"Spiraea betulifolia",-113.8067101,47.7230944,"cdc,cdrep,incomis,inmafu","USA",NA,"PRESENT",800,"ID",4073765838,NA,"PRESERVED_SPECIMEN",1986,7,7,1986-07-07,"WGS84",NA,"93821"
