"species","decimalLongitude","decimalLatitude","issues","countryCode","individualCount","occurrenceStatus","coordinateUncertaintyInMeters","institutionCode","gbifID","references","basisOfRecord","year","month","day","eventDate","geodeticDatum","datasetName","catalogNumber"
"Delphinium glaucum",-123.344887,47.857472,"cdc,cdround","USA",NA,"PRESENT",4,"iNaturalist",3456563643,"https://www.inaturalist.org/observations/87360910","HUMAN_OBSERVATION",2021,7,15,2021-07-15 12:17:06,"WGS84","iNaturalist research-grade observations","87360910"
"Delphinium glaucum",-123.342225,47.900088,"cdc,cdround","USA",NA,"PRESENT",3,"iNaturalist",3330430761,"https://www.inaturalist.org/observations/87366570","HUMAN_OBSERVATION",2021,7,16,2021-07-16 12:32:52,"WGS84","iNaturalist research-grade observations","87366570"
"Delphinium glaucum",-123.433006,48.009965,"cdc,cdround","USA",NA,"PRESENT",8,"iNaturalist",3330725122,"https://www.inaturalist.org/observations/87677790","HUMAN_OBSERVATION",2021,7,17,2021-07-17 12:11:38,"WGS84","iNaturalist research-grade observations","87677790"
"Delphinium glaucum",-117.200858,52.223705,"cdc,cdround","CAN",NA,"PRESENT",16,"iNaturalist",3330616327,"https://www.inaturalist.org/observations/87923630","HUMAN_OBSERVATION",2021,7,19,2021-07-19 13:25:33,"WGS84","iNaturalist research-grade observations","87923630"
"Delphinium glaucum",-135.45845,61.246638,"cdc,cdround","CAN",NA,"PRESENT",4,"iNaturalist",3330813443,"https://www.inaturalist.org/observations/88035381","HUMAN_OBSERVATION",2021,7,21,2021-07-21 11:13:11,"WGS84","iNaturalist research-grade observations","88035381"
"Delphinium glaucum",-129.827867,57.643822,"cdc,cdround","CAN",NA,"PRESENT",5,"iNaturalist",4046422440,"https://www.inaturalist.org/observations/88116855","HUMAN_OBSERVATION",2021,7,13,2021-07-13 10:40:23,"WGS84","iNaturalist research-grade observations","88116855"
"Delphinium glaucum",-129.827942,57.64288,"cdc,cdround","CAN",NA,"PRESENT",5,"iNaturalist",4046750428,"https://www.inaturalist.org/observations/88118093","HUMAN_OBSERVATION",2021,7,13,2021-07-13 12:22:23,"WGS84","iNaturalist research-grade observations","88118093"
"Delphinium glaucum",-130.018294,57.602737,"cdc,cdround","CAN",NA,"PRESENT",10,"iNaturalist",4046335427,"https://www.inaturalist.org/observations/88123723","HUMAN_OBSERVATION",2021,7,15,2021-07-15 10:02:00,"WGS84","iNaturalist research-grade observations","88123723"
"Delphinium glaucum",-115.00876,52.346036,"cdc,cdround","CAN",NA,"PRESENT",244,"iNaturalist",3391677474,"https://www.inaturalist.org/observations/88147611","HUMAN_OBSERVATION",2021,7,10,2021-07-10 20:18:00,"WGS84","iNaturalist research-grade observations","88147611"
"Delphinium glaucum",-138.319334,64.417781,"cdc","CAN",NA,"PRESENT",228,"iNaturalist",3333417628,"https://www.inaturalist.org/observations/88225724","HUMAN_OBSERVATION",2021,7,15,2021-07-15 14:22:16,"WGS84","iNaturalist research-grade observations","88225724"
"Delphinium glaucum",-114.102828,50.934588,"cdc,cdround","CAN",NA,"PRESENT",4,"iNaturalist",3499608472,"https://www.inaturalist.org/observations/88331035","HUMAN_OBSERVATION",2021,7,23,2021-07-23 17:27:03,"WGS84","iNaturalist research-grade observations","88331035"
"Delphinium glaucum",-116.063444,52.47047,"cdc,cdround","CAN",NA,"PRESENT",12,"iNaturalist",3499378449,"https://www.inaturalist.org/observations/88420162","HUMAN_OBSERVATION",2021,7,24,2021-07-24 11:46:53,"WGS84","iNaturalist research-grade observations","88420162"
"Delphinium glaucum",-117.960382,56.479101,"cdc,cdround","CAN",NA,"PRESENT",563,"iNaturalist",3333135921,"https://www.inaturalist.org/observations/88467142","HUMAN_OBSERVATION",2021,7,24,2021-07-24 18:16:21,"WGS84","iNaturalist research-grade observations","88467142"
"Delphinium glaucum",-135.1073,60.746292,"cdc,cdround","CAN",NA,"PRESENT",5,"iNaturalist",3333388937,"https://www.inaturalist.org/observations/88482593","HUMAN_OBSERVATION",2021,7,24,2021-07-24 13:17:00,"WGS84","iNaturalist research-grade observations","88482593"
"Delphinium glaucum",-122.334663,56.143658,"cdc,cdround","CAN",NA,"PRESENT",4,"iNaturalist",3499395480,"https://www.inaturalist.org/observations/88497382","HUMAN_OBSERVATION",2021,7,23,2021-07-23 10:58:12,"WGS84","iNaturalist research-grade observations","88497382"
"Delphinium glaucum",-120.080033,38.899963,"cdc,cdround","USA",NA,"PRESENT",25,"iNaturalist",3333107925,"https://www.inaturalist.org/observations/88499263","HUMAN_OBSERVATION",2021,7,19,2021-07-19 13:44:57,"WGS84","iNaturalist research-grade observations","88499263"
"Delphinium glaucum",-117.763383,53.128436,"cdc,cdround","CAN",NA,"PRESENT",4,"iNaturalist",3333140964,"https://www.inaturalist.org/observations/88503277","HUMAN_OBSERVATION",2021,7,24,2021-07-24 14:08:18,"WGS84","iNaturalist research-grade observations","88503277"
"Delphinium glaucum",-120.13495,38.902753,"cdc,cdround","USA",NA,"PRESENT",40,"iNaturalist",3333097963,"https://www.inaturalist.org/observations/88551025","HUMAN_OBSERVATION",2021,7,20,2021-07-20 10:24:51,"WGS84","iNaturalist research-grade observations","88551025"
"Delphinium glaucum",-114.564955,50.663662,"cdc,cdround","CAN",NA,"PRESENT",16,"iNaturalist",3335130569,"https://www.inaturalist.org/observations/88597095","HUMAN_OBSERVATION",2021,7,25,2021-07-25 10:17:17,"WGS84","iNaturalist research-grade observations","88597095"
"Delphinium glaucum",-118.420762,53.718272,"cdc,cdround","CAN",NA,"PRESENT",5,"iNaturalist",3335311587,"https://www.inaturalist.org/observations/88612730","HUMAN_OBSERVATION",2021,7,24,2021-07-24 15:41:19,"WGS84","iNaturalist research-grade observations","88612730"
"Delphinium glaucum",-124.027244,55.101806,"cdc,cdround","CAN",NA,"PRESENT",4,"iNaturalist",3333300103,"https://www.inaturalist.org/observations/88651824","HUMAN_OBSERVATION",2021,7,25,2021-07-25 16:20:18,"WGS84","iNaturalist research-grade observations","88651824"
"Delphinium glaucum",-115.253851,51.019629,"cdc,cdround","CAN",NA,"PRESENT",6,"iNaturalist",3335134601,"https://www.inaturalist.org/observations/88752491","HUMAN_OBSERVATION",2021,7,26,2021-07-26 12:26:39,"WGS84","iNaturalist research-grade observations","88752491"
"Delphinium glaucum",-123.31765,47.659775,"cdc","USA",NA,"PRESENT",14,"iNaturalist",4096820418,"https://www.inaturalist.org/observations/88762729","HUMAN_OBSERVATION",2021,7,23,2021-07-23 12:33:43,"WGS84","iNaturalist research-grade observations","88762729"
"Delphinium glaucum",-137.02748,63.504903,"cdc,cdround","CAN",NA,"PRESENT",4,"iNaturalist",3333143282,"https://www.inaturalist.org/observations/88871319","HUMAN_OBSERVATION",2021,7,13,2021-07-13 13:40:19,"WGS84","iNaturalist research-grade observations","88871319"
"Delphinium glaucum",-114.622412,52.601296,"cdc,cdround","CAN",NA,"PRESENT",138,"iNaturalist",3499413512,"https://www.inaturalist.org/observations/89025860","HUMAN_OBSERVATION",2021,7,22,2021-07-22 12:55:00,"WGS84","iNaturalist research-grade observations","89025860"
"Delphinium glaucum",-117.798834,53.507987,"cdc,cdround","CAN",NA,"PRESENT",159,"iNaturalist",3355044688,"https://www.inaturalist.org/observations/89104160","HUMAN_OBSERVATION",2021,7,24,2021-07-24 09:19:49,"WGS84","iNaturalist research-grade observations","89104160"
"Delphinium glaucum",-119.624768,37.689145,"cdc,cdround","USA",NA,"PRESENT",7,"iNaturalist",3333461554,"https://www.inaturalist.org/observations/89107135","HUMAN_OBSERVATION",2021,7,27,2021-07-27 14:32:12,"WGS84","iNaturalist research-grade observations","89107135"
"Delphinium glaucum",-150.31087,63.433197,"cdc,cdround","USA",NA,"PRESENT",177,"iNaturalist",3335308820,"https://www.inaturalist.org/observations/89319068","HUMAN_OBSERVATION",2021,7,29,2021-07-29 14:00:45,"WGS84","iNaturalist research-grade observations","89319068"
"Delphinium glaucum",-121.862994,46.928879,"cdc,cdround","USA",NA,"PRESENT",10,"iNaturalist",4096471417,"https://www.inaturalist.org/observations/89353945","HUMAN_OBSERVATION",2021,7,31,2021-07-31 08:14:48,"WGS84","iNaturalist research-grade observations","89353945"
"Delphinium glaucum",-149.677462,61.102702,"cdc,cdround","USA",NA,"PRESENT",5,"iNaturalist",3456451137,"https://www.inaturalist.org/observations/89411239","HUMAN_OBSERVATION",2021,7,31,2021-07-31 16:34:10,"WGS84","iNaturalist research-grade observations","89411239"
"Delphinium glaucum",-149.974822,60.451713,"cdc,cdround","USA",NA,"PRESENT",4,"iNaturalist",4028915554,"https://www.inaturalist.org/observations/89604796","HUMAN_OBSERVATION",2021,7,27,2021-07-27 12:24:55,"WGS84","iNaturalist research-grade observations","89604796"
"Delphinium glaucum",-150.95166,60.70156,"cdc","USA",NA,"PRESENT",30,"iNaturalist",4165549358,"https://www.inaturalist.org/observations/89689707","HUMAN_OBSERVATION",2021,7,30,2021-07-30 13:52:00,"WGS84","iNaturalist research-grade observations","89689707"
"Delphinium glaucum",-122.839471,57.383849,"cdc,cdround","CAN",NA,"PRESENT",24,"iNaturalist",3337726815,"https://www.inaturalist.org/observations/89834876","HUMAN_OBSERVATION",2021,7,29,2021-07-29 08:33:40,"WGS84","iNaturalist research-grade observations","89834876"
"Delphinium glaucum",-121.651528,54.989197,"cdc,cdround","CAN",NA,"PRESENT",3,"iNaturalist",4046359421,"https://www.inaturalist.org/observations/89948956","HUMAN_OBSERVATION",2021,7,27,2021-07-27 12:47:53,"WGS84","iNaturalist research-grade observations","89948956"
"Delphinium glaucum",-121.518425,55.020508,"cdc,cdround","CAN",NA,"PRESENT",9,"iNaturalist",4054830380,"https://www.inaturalist.org/observations/89998634","HUMAN_OBSERVATION",2021,7,28,2021-07-28 14:55:44,"WGS84","iNaturalist research-grade observations","89998634"
"Delphinium glaucum",-121.51973,55.019011,"cdc,cdround","CAN",NA,"PRESENT",5,"iNaturalist",3499519485,"https://www.inaturalist.org/observations/89998784","HUMAN_OBSERVATION",2021,7,28,2021-07-28 15:10:56,"WGS84","iNaturalist research-grade observations","89998784"
"Delphinium glaucum",-120.994033,55.181258,"cdc,cdround","CAN",NA,"PRESENT",24,"iNaturalist",3499328471,"https://www.inaturalist.org/observations/90081603","HUMAN_OBSERVATION",2021,7,29,2021-07-29 10:16:51,"WGS84","iNaturalist research-grade observations","90081603"
"Delphinium glaucum",-123.153581,47.777428,"cdc,cdround","USA",NA,"PRESENT",113,"iNaturalist",3337504052,"https://www.inaturalist.org/observations/90358971","HUMAN_OBSERVATION",2021,7,25,2021-07-25 10:47:16,"WGS84","iNaturalist research-grade observations","90358971"
"Delphinium glaucum",-160.406083,64.593308,"cdc,cdround","USA",NA,"PRESENT",16,"iNaturalist",3337400289,"https://www.inaturalist.org/observations/90600128","HUMAN_OBSERVATION",2021,7,21,2021-07-21 17:07:06,"WGS84","iNaturalist research-grade observations","90600128"
"Delphinium glaucum",-149.127448,61.430778,"cdc","USA",NA,"PRESENT",10,"iNaturalist",3337959003,"https://www.inaturalist.org/observations/91716738","HUMAN_OBSERVATION",2021,7,18,2021-07-18 12:51:00,"WGS84","iNaturalist research-grade observations","91716738"
"Delphinium glaucum",-139.415178,64.068821,"cdc,cdround","CAN",NA,"PRESENT",488,"iNaturalist",3343929927,"https://www.inaturalist.org/observations/91894051","HUMAN_OBSERVATION",2021,7,16,2021-07-16 11:15:00,"WGS84","iNaturalist research-grade observations","91894051"
"Delphinium glaucum",-135.157119,60.727142,"cdc,cdround","CAN",NA,"PRESENT",5,"iNaturalist",3344142311,"https://www.inaturalist.org/observations/92136367","HUMAN_OBSERVATION",2021,7,6,2021-07-06 08:36:00,"WGS84","iNaturalist research-grade observations","92136367"
"Delphinium glaucum",-132.711003,64.76525,"cdc,cdround","CAN",NA,"PRESENT",31,"iNaturalist",4046219428,"https://www.inaturalist.org/observations/92238155","HUMAN_OBSERVATION",2021,7,26,2021-07-26 15:52:00,"WGS84","iNaturalist research-grade observations","92238155"
"Delphinium glaucum",-117.023541,53.744922,"cdc,cdround","CAN",NA,"PRESENT",70,"iNaturalist",3355617815,"https://www.inaturalist.org/observations/93548101","HUMAN_OBSERVATION",2021,7,23,2021-07-23 11:27:00,"WGS84","iNaturalist research-grade observations","93548101"
"Delphinium glaucum",-139.420123,64.062201,"cdc,cdround","CAN",NA,"PRESENT",172,"iNaturalist",3355807977,"https://www.inaturalist.org/observations/93653748","HUMAN_OBSERVATION",2021,7,16,2021-07-16 18:15:00,"WGS84","iNaturalist research-grade observations","93653748"
"Delphinium glaucum",-118.124503,53.114269,"cdc,cdround","CAN",NA,"PRESENT",10,"iNaturalist",3384285141,"https://www.inaturalist.org/observations/95008591","HUMAN_OBSERVATION",2021,7,10,2021-07-10 20:56:00,"WGS84","iNaturalist research-grade observations","95008591"
"Delphinium glaucum",-117.8139,53.509206,"cdc,cdround","CAN",NA,"PRESENT",100,"iNaturalist",3384777272,"https://www.inaturalist.org/observations/95106389","HUMAN_OBSERVATION",2021,7,29,2021-07-29 10:22:00,"WGS84","iNaturalist research-grade observations","95106389"
"Delphinium glaucum",-139.420975,64.067344,"cdc,cdround","CAN",NA,"PRESENT",10,"iNaturalist",3384731447,"https://www.inaturalist.org/observations/95336315","HUMAN_OBSERVATION",2021,7,16,2021-07-16 19:42:00,"WGS84","iNaturalist research-grade observations","95336315"
"Delphinium glaucum",-116.802158,53.574404,"cdc,cdround","CAN",NA,"PRESENT",150,"iNaturalist",3384026730,"https://www.inaturalist.org/observations/95724386","HUMAN_OBSERVATION",2021,7,22,2021-07-22 09:45:00,"WGS84","iNaturalist research-grade observations","95724386"
"Delphinium glaucum",-135.995392,60.794833,"cdc,cdround","CAN",NA,"PRESENT",5,"iNaturalist",3391517654,"https://www.inaturalist.org/observations/97521922","HUMAN_OBSERVATION",2021,7,22,2021-07-22 20:26:00,"WGS84","iNaturalist research-grade observations","97521922"
"Delphinium glaucum",-122.703858,55.461464,"cdc,cdround","CAN",NA,"PRESENT",12,"iNaturalist",3391720703,"https://www.inaturalist.org/observations/97592451","HUMAN_OBSERVATION",2021,7,21,2021-07-21 10:47:00,"WGS84","iNaturalist research-grade observations","97592451"
"Delphinium glaucum",-122.701806,55.461444,"cdc,cdround","CAN",NA,"PRESENT",6,"iNaturalist",3391316698,"https://www.inaturalist.org/observations/97592477","HUMAN_OBSERVATION",2021,7,21,2021-07-21 11:02:00,"WGS84","iNaturalist research-grade observations","97592477"
"Delphinium glaucum",-122.695922,55.461344,"cdc,cdround","CAN",NA,"PRESENT",6,"iNaturalist",3391487708,"https://www.inaturalist.org/observations/97618873","HUMAN_OBSERVATION",2021,7,21,2021-07-21 11:36:00,"WGS84","iNaturalist research-grade observations","97618873"
"Delphinium glaucum",-120.952958,56.322711,"cdc,cdround","CAN",NA,"PRESENT",8,"iNaturalist",3499412529,"https://www.inaturalist.org/observations/97949515","HUMAN_OBSERVATION",2021,7,24,2021-07-24 18:18:00,"WGS84","iNaturalist research-grade observations","97949515"
"Delphinium glaucum",-120.952933,56.3227,"cdc,cdround","CAN",NA,"PRESENT",16,"iNaturalist",3499441551,"https://www.inaturalist.org/observations/97949516","HUMAN_OBSERVATION",2021,7,24,2021-07-24 18:19:00,"WGS84","iNaturalist research-grade observations","97949516"
"Delphinium glaucum",-120.953072,56.324281,"cdc,cdround","CAN",NA,"PRESENT",16,"iNaturalist",3499455408,"https://www.inaturalist.org/observations/97949530","HUMAN_OBSERVATION",2021,7,24,2021-07-24 18:23:00,"WGS84","iNaturalist research-grade observations","97949530"
"Delphinium glaucum",-120.945611,56.332639,"cdc,cdround","CAN",NA,"PRESENT",8,"iNaturalist",3499380449,"https://www.inaturalist.org/observations/98055206","HUMAN_OBSERVATION",2021,7,25,2021-07-25 16:49:00,"WGS84","iNaturalist research-grade observations","98055206"
"Delphinium glaucum",-120.942131,56.333089,"cdc,cdround","CAN",NA,"PRESENT",24,"iNaturalist",3499475568,"https://www.inaturalist.org/observations/98060082","HUMAN_OBSERVATION",2021,7,26,2021-07-26 10:01:00,"WGS84","iNaturalist research-grade observations","98060082"
"Delphinium glaucum",-120.943681,56.329547,"cdc,cdround","CAN",NA,"PRESENT",8,"iNaturalist",3499446560,"https://www.inaturalist.org/observations/98060141","HUMAN_OBSERVATION",2021,7,26,2021-07-26 14:47:00,"WGS84","iNaturalist research-grade observations","98060141"
"Delphinium glaucum",-120.941917,56.33305,"cdc,cdround","CAN",NA,"PRESENT",6,"iNaturalist",3398664907,"https://www.inaturalist.org/observations/98067835","HUMAN_OBSERVATION",2021,7,26,2021-07-26 10:06:00,"WGS84","iNaturalist research-grade observations","98067835"
"Delphinium glaucum",-122.837228,57.383347,"cdc,cdround","CAN",NA,"PRESENT",8,"iNaturalist",3398750940,"https://www.inaturalist.org/observations/98108004","HUMAN_OBSERVATION",2021,7,28,2021-07-28 20:07:00,"WGS84","iNaturalist research-grade observations","98108004"
"Delphinium glaucum",-124.429529,58.651434,"cdc,cdround","CAN",NA,"PRESENT",820,"iNaturalist",3398968544,"https://www.inaturalist.org/observations/98742523","HUMAN_OBSERVATION",2021,7,31,2021-07-31 11:58:00,"WGS84","iNaturalist research-grade observations","98742523"
"Delphinium glaucum",-135.932372,60.842747,"cdc,cdround","CAN",NA,"PRESENT",5,"iNaturalist",3416209685,"https://www.inaturalist.org/observations/101445747","HUMAN_OBSERVATION",2021,8,5,2021-08-05 21:05:00,"WGS84","iNaturalist research-grade observations","101445747"
"Delphinium glaucum",-121.42298,55.24831,"cdc","CAN",NA,"PRESENT",15,"iNaturalist",3456411060,"https://www.inaturalist.org/observations/104652153","HUMAN_OBSERVATION",2021,8,28,2021-08-28 15:16:00,"WGS84","iNaturalist research-grade observations","104652153"
"Delphinium glaucum",-120.9917,56.307199,"cdc,cdround","CAN",NA,"PRESENT",3,"iNaturalist",3499488519,"https://www.inaturalist.org/observations/89519603","HUMAN_OBSERVATION",2021,8,1,2021-08-01 10:50:00,"WGS84","iNaturalist research-grade observations","89519603"
"Delphinium glaucum",-120.838487,56.269662,"cdc,cdround","CAN",NA,"PRESENT",9,"iNaturalist",3698066369,"https://www.inaturalist.org/observations/89523915","HUMAN_OBSERVATION",2021,8,1,2021-08-01 10:46:53,"WGS84","iNaturalist research-grade observations","89523915"
"Delphinium glaucum",-120.309088,39.416888,"cdc,cdround","USA",NA,"PRESENT",14,"iNaturalist",3335111289,"https://www.inaturalist.org/observations/89748170","HUMAN_OBSERVATION",2021,8,2,2021-08-02 14:39:32,"WGS84","iNaturalist research-grade observations","89748170"
"Delphinium glaucum",-114.587118,50.940648,"cdc,cdround","CAN",NA,"PRESENT",178,"iNaturalist",3499456359,"https://www.inaturalist.org/observations/89817096","HUMAN_OBSERVATION",2021,8,1,2021-08-01 09:34:00,"WGS84","iNaturalist research-grade observations","89817096"
"Delphinium glaucum",-123.433088,48.009992,"cdc,cdround","USA",NA,"PRESENT",10,"iNaturalist",4096432416,"https://www.inaturalist.org/observations/89912972","HUMAN_OBSERVATION",2021,8,2,2021-08-02 11:19:55,"WGS84","iNaturalist research-grade observations","89912972"
"Delphinium glaucum",-121.862705,46.928618,"cdc,cdround","USA",NA,"PRESENT",217,"iNaturalist",4096526430,"https://www.inaturalist.org/observations/89990618","HUMAN_OBSERVATION",2021,8,2,2021-08-02 08:51:00,"WGS84","iNaturalist research-grade observations","89990618"
"Delphinium glaucum",-121.859004,46.924743,"cdc,cdround","USA",NA,"PRESENT",80,"iNaturalist",4096791418,"https://www.inaturalist.org/observations/89990633","HUMAN_OBSERVATION",2021,8,2,2021-08-02 09:09:00,"WGS84","iNaturalist research-grade observations","89990633"
"Delphinium glaucum",-123.341713,47.613645,"cdc,cdround","USA",NA,"PRESENT",8,"iNaturalist",4096811419,"https://www.inaturalist.org/observations/90485898","HUMAN_OBSERVATION",2021,8,8,2021-08-08 11:21:18,"WGS84","iNaturalist research-grade observations","90485898"
"Delphinium glaucum",-114.442908,50.108508,"cdc,cdround","CAN",NA,"PRESENT",27,"iNaturalist",3415768764,"https://www.inaturalist.org/observations/90534045","HUMAN_OBSERVATION",2021,8,1,2021-08-01 17:07:27,"WGS84","iNaturalist research-grade observations","90534045"
"Delphinium glaucum",-149.517075,61.252628,"cdc,cdround","USA",NA,"PRESENT",6,"iNaturalist",3456378730,"https://www.inaturalist.org/observations/91180180","HUMAN_OBSERVATION",2021,8,12,2021-08-12 13:18:09,"WGS84","iNaturalist research-grade observations","91180180"
"Delphinium glaucum",-116.869826,34.120532,"cdc,cdround","USA",NA,"PRESENT",8,"iNaturalist",3337705187,"https://www.inaturalist.org/observations/91366148","HUMAN_OBSERVATION",2021,8,15,2021-08-15 10:33:20,"WGS84","iNaturalist research-grade observations","91366148"
"Delphinium glaucum",-118.22493,53.476508,"cdc,cdround","CAN",NA,"PRESENT",16,"iNaturalist",3337791205,"https://www.inaturalist.org/observations/91367070","HUMAN_OBSERVATION",2021,8,15,2021-08-15 15:35:03,"WGS84","iNaturalist research-grade observations","91367070"
"Delphinium glaucum",-118.147439,53.506262,"cdc,cdround","CAN",NA,"PRESENT",14,"iNaturalist",3337986242,"https://www.inaturalist.org/observations/91374126","HUMAN_OBSERVATION",2021,8,15,2021-08-15 16:19:28,"WGS84","iNaturalist research-grade observations","91374126"
"Delphinium glaucum",-120.186158,39.107141,"cdc,cdround","USA",NA,"PRESENT",4,"iNaturalist",3337848444,"https://www.inaturalist.org/observations/91434924","HUMAN_OBSERVATION",2021,8,15,2021-08-15 14:23:04,"WGS84","iNaturalist research-grade observations","91434924"
"Delphinium glaucum",-119.638921,38.346729,"cdc,cdround","USA",NA,"PRESENT",6,"iNaturalist",3343889055,"https://www.inaturalist.org/observations/91962625","HUMAN_OBSERVATION",2021,8,18,2021-08-18 18:19:44,"WGS84","iNaturalist research-grade observations","91962625"
"Delphinium glaucum",-148.069529,64.78929,"cdc,cdround","USA",NA,"PRESENT",17,"iNaturalist",3344080645,"https://www.inaturalist.org/observations/92321558","HUMAN_OBSERVATION",2021,8,23,2021-08-23 20:14:37,"WGS84","iNaturalist research-grade observations","92321558"
"Delphinium glaucum",-138.220505,64.50563,"cdc","CAN",NA,"PRESENT",13,"iNaturalist",3343958425,"https://www.inaturalist.org/observations/92384674","HUMAN_OBSERVATION",2021,8,22,2021-08-22 12:21:58,"WGS84","iNaturalist research-grade observations","92384674"
"Delphinium glaucum",-114.396361,50.805777,"cdc,cdround","CAN",NA,"PRESENT",244,"iNaturalist",3383886117,"https://www.inaturalist.org/observations/92974420","HUMAN_OBSERVATION",2021,8,28,2021-08-28 13:12:00,"WGS84","iNaturalist research-grade observations","92974420"
"Delphinium glaucum",-124.443918,58.636511,"cdc,cdround","CAN",NA,"PRESENT",4,"iNaturalist",3385149000,"https://www.inaturalist.org/observations/96856238","HUMAN_OBSERVATION",2021,8,1,2021-08-01 11:07:00,"WGS84","iNaturalist research-grade observations","96856238"
"Delphinium glaucum",-124.43997,58.640497,"cdc,cdround","CAN",NA,"PRESENT",4,"iNaturalist",3384070947,"https://www.inaturalist.org/observations/96858702","HUMAN_OBSERVATION",2021,8,1,2021-08-01 11:33:00,"WGS84","iNaturalist research-grade observations","96858702"
"Delphinium glaucum",-129.041031,59.401578,"cdc,cdround","CAN",NA,"PRESENT",16,"iNaturalist",3398905456,"https://www.inaturalist.org/observations/98724457","HUMAN_OBSERVATION",2021,8,8,2021-08-08 15:41:00,"WGS84","iNaturalist research-grade observations","98724457"
"Delphinium glaucum",-114.439797,50.819333,"cdc,cdround","CAN",NA,"PRESENT",48,"iNaturalist",3961313420,"https://www.inaturalist.org/observations/140656731","HUMAN_OBSERVATION",2021,9,2,2021-09-02 10:40:00,"WGS84","iNaturalist research-grade observations","140656731"
"Delphinium glaucum",-114.802841,50.942255,"cdc","CAN",NA,"PRESENT",510,"iNaturalist",3455498702,"https://www.inaturalist.org/observations/102552332","HUMAN_OBSERVATION",2021,10,5,2021-10-05 14:20:00,"WGS84","iNaturalist research-grade observations","102552332"
"Delphinium glaucum",-114.791418,50.908634,"cdc,cdround","CAN",NA,"PRESENT",488,"iNaturalist",3384572530,"https://www.inaturalist.org/observations/97318131","HUMAN_OBSERVATION",2021,10,5,2021-10-05 14:20:00,"WGS84","iNaturalist research-grade observations","97318131"
"Delphinium glaucum",-115.652633,54.889617,"cdc,cdround","CAN",NA,"PRESENT",20,"iNaturalist",3415881895,"https://www.inaturalist.org/observations/100746514","HUMAN_OBSERVATION",2021,11,9,2021-11-09 14:29:50,"WGS84","iNaturalist research-grade observations","100746514"
"Delphinium glaucum",-120.933217,38.966755,"cdc,cdround","USA",NA,"PRESENT",795,"iNaturalist",2634442232,"https://www.inaturalist.org/observations/48382613","HUMAN_OBSERVATION",2020,6,3,2020-06-03 12:19:15,"WGS84","iNaturalist research-grade observations","48382613"
"Delphinium glaucum",-137.076309,60.451643,"cdc,cdround","CAN",NA,"PRESENT",150,"iNaturalist",2802803033,"https://www.inaturalist.org/observations/50357833","HUMAN_OBSERVATION",2020,6,20,2020-06-20 10:55:00,"WGS84","iNaturalist research-grade observations","50357833"
"Delphinium glaucum",-137.064989,60.453833,"cdc,cdround","CAN",NA,"PRESENT",6,"iNaturalist",2803078743,"https://www.inaturalist.org/observations/50494479","HUMAN_OBSERVATION",2020,6,21,2020-06-21 11:45:48,"WGS84","iNaturalist research-grade observations","50494479"
"Delphinium glaucum",-137.464078,60.647751,"cdc,cdround","CAN",NA,"PRESENT",244,"iNaturalist",2814007993,"https://www.inaturalist.org/observations/51963936","HUMAN_OBSERVATION",2020,7,2,2020-07-02 11:19:00,"WGS84","iNaturalist research-grade observations","51963936"
"Delphinium glaucum",-123.152113,47.856192,"cdc,cdround","USA",NA,"PRESENT",20,"iNaturalist",2814131701,"https://www.inaturalist.org/observations/52119447","HUMAN_OBSERVATION",2020,7,5,2020-07-05 12:49:00,"WGS84","iNaturalist research-grade observations","52119447"
"Delphinium glaucum",-135.331802,60.87816,"cdc,cdround","CAN",NA,"PRESENT",5,"iNaturalist",2814472506,"https://www.inaturalist.org/observations/52417580","HUMAN_OBSERVATION",2020,7,8,2020-07-08 16:00:02,"WGS84","iNaturalist research-grade observations","52417580"
"Delphinium glaucum",-135.337586,60.871447,"cdc,cdround","CAN",NA,"PRESENT",65,"iNaturalist",2814390834,"https://www.inaturalist.org/observations/52435161","HUMAN_OBSERVATION",2020,7,8,2020-07-08 13:52:00,"WGS84","iNaturalist research-grade observations","52435161"
"Delphinium glaucum",-135.336289,60.871831,"cdc,cdround","CAN",NA,"PRESENT",10,"iNaturalist",2818567584,"https://www.inaturalist.org/observations/52554416","HUMAN_OBSERVATION",2020,7,9,2020-07-09 10:54:00,"WGS84","iNaturalist research-grade observations","52554416"
"Delphinium glaucum",-135.023275,60.673402,"cdc,cdround","CAN",NA,"PRESENT",4,"iNaturalist",2826168694,"https://www.inaturalist.org/observations/52961704","HUMAN_OBSERVATION",2020,7,12,2020-07-12 20:11:00,"WGS84","iNaturalist research-grade observations","52961704"
"Delphinium glaucum",-149.661317,61.145589,"cdc,cdround","USA",NA,"PRESENT",5,"iNaturalist",2818708172,"https://www.inaturalist.org/observations/52985655","HUMAN_OBSERVATION",2020,7,12,2020-07-12 15:43:01,"WGS84","iNaturalist research-grade observations","52985655"
"Delphinium glaucum",-135.14415,61.016331,"cdc,cdround","CAN",NA,"PRESENT",8,"iNaturalist",4046333371,"https://www.inaturalist.org/observations/53009755","HUMAN_OBSERVATION",2020,7,13,2020-07-13 18:34:06,"WGS84","iNaturalist research-grade observations","53009755"
"Delphinium glaucum",-138.221542,64.504394,"cdc,cdround","CAN",NA,"PRESENT",24,"iNaturalist",2826401671,"https://www.inaturalist.org/observations/53101033","HUMAN_OBSERVATION",2020,7,13,2020-07-13,"WGS84","iNaturalist research-grade observations","53101033"
