"species","decimalLongitude","decimalLatitude","issues","countryCode","individualCount","occurrenceStatus","coordinateUncertaintyInMeters","institutionCode","gbifID","references","basisOfRecord","year","month","day","eventDate","geodeticDatum","datasetName","catalogNumber"
"Eurybia conspicua",-112.832473,53.680715,"cdc,cdround","CAN",NA,"PRESENT",8,"iNaturalist","3881644378","https://www.inaturalist.org/observations/128715424","HUMAN_OBSERVATION",2022,7,30,"2022-07-30T15:30:48","WGS84","iNaturalist research-grade observations","128715424"
"Eurybia conspicua",-115.386621,51.125987,"cdc,cdround","CAN",NA,"PRESENT",8,"iNaturalist","3961461519","https://www.inaturalist.org/observations/128920824","HUMAN_OBSERVATION",2022,7,31,"2022-07-31T20:23:00","WGS84","iNaturalist research-grade observations","128920824"
"Eurybia conspicua",-122.449532,53.074593,"cdc,cdround","CAN",NA,"PRESENT",31,"iNaturalist","4039237481","https://www.inaturalist.org/observations/129058754","HUMAN_OBSERVATION",2022,7,23,"2022-07-23T10:59:00","WGS84","iNaturalist research-grade observations","129058754"
"Eurybia conspicua",-116.21141,48.35799,"gass84,colmafu,inmafu","USA",NA,"PRESENT",160,"TEX","4403309303",NA,"PRESERVED_SPECIMEN",2022,8,8,"2022-08-08T00:00:00","WGS84",NA,"00583038"
"Eurybia conspicua",-113.623341,53.614085,"cdc,cdround","CAN",NA,"PRESENT",3,"iNaturalist","3961363527","https://www.inaturalist.org/observations/128986050","HUMAN_OBSERVATION",2022,8,1,"2022-08-01T09:16:33","WGS84","iNaturalist research-grade observations","128986050"
"Eurybia conspicua",-114.03783,53.807724,"cdc,cdround","CAN",NA,"PRESENT",130,"iNaturalist","4039241631","https://www.inaturalist.org/observations/128999277","HUMAN_OBSERVATION",2022,8,1,"2022-08-01T10:36:53","WGS84","iNaturalist research-grade observations","128999277"
"Eurybia conspicua",-118.512567,55.260967,"cdc,cdround","CAN",NA,"PRESENT",4,"iNaturalist","3881919777","https://www.inaturalist.org/observations/129060487","HUMAN_OBSERVATION",2022,8,1,"2022-08-01T13:01:39","WGS84","iNaturalist research-grade observations","129060487"
"Eurybia conspicua",-112.822537,53.67868,"cdc,cdround","CAN",NA,"PRESENT",6,"iNaturalist","4006594494","https://www.inaturalist.org/observations/129470022","HUMAN_OBSERVATION",2022,8,4,"2022-08-04T16:10:31","WGS84","iNaturalist research-grade observations","129470022"
"Eurybia conspicua",-113.626196,53.609984,"cdc,cdround","CAN",NA,"PRESENT",3,"iNaturalist","3912202497","https://www.inaturalist.org/observations/129566735","HUMAN_OBSERVATION",2022,8,5,"2022-08-05T11:34:05","WGS84","iNaturalist research-grade observations","129566735"
"Eurybia conspicua",-112.802236,53.391463,"cdc,cdround","CAN",NA,"PRESENT",5,"iNaturalist","3961258522","https://www.inaturalist.org/observations/129625230","HUMAN_OBSERVATION",2022,8,5,"2022-08-05T20:39:54","WGS84","iNaturalist research-grade observations","129625230"
"Eurybia conspicua",-115.360642,51.092889,"cdc,cdround","CAN",NA,"PRESENT",16,"iNaturalist","4009918526","https://www.inaturalist.org/observations/129774868","HUMAN_OBSERVATION",2022,8,1,"2022-08-01T15:22:24","WGS84","iNaturalist research-grade observations","129774868"
"Eurybia conspicua",-116.179315,51.418739,"cdc,cdround","CAN",NA,"PRESENT",6,"iNaturalist","3947111715","https://www.inaturalist.org/observations/129835643","HUMAN_OBSERVATION",2022,8,7,"2022-08-07T09:29:54","WGS84","iNaturalist research-grade observations","129835643"
"Eurybia conspicua",-115.31537,51.091192,"cdc,cdround","CAN",NA,"PRESENT",4,"iNaturalist","3960969528","https://www.inaturalist.org/observations/129883421","HUMAN_OBSERVATION",2022,8,7,"2022-08-07T10:36:35","WGS84","iNaturalist research-grade observations","129883421"
"Eurybia conspicua",-111.977395,54.828413,"cdc,cdround","CAN",NA,"PRESENT",16,"iNaturalist","4028703898","https://www.inaturalist.org/observations/129917236","HUMAN_OBSERVATION",2022,8,6,"2022-08-06T17:33:55","WGS84","iNaturalist research-grade observations","129917236"
"Eurybia conspicua",-113.381285,53.562737,"cdc,cdround","CAN",NA,"PRESENT",188,"iNaturalist","4028668871","https://www.inaturalist.org/observations/129930543","HUMAN_OBSERVATION",2022,8,7,"2022-08-07T17:47:01","WGS84","iNaturalist research-grade observations","129930543"
"Eurybia conspicua",-111.112777,44.564863,"cdc,cdround","USA",NA,"PRESENT",380,"iNaturalist","4022089579","https://www.inaturalist.org/observations/130155989","HUMAN_OBSERVATION",2022,8,9,"2022-08-09T14:15:00","WGS84","iNaturalist research-grade observations","130155989"
"Eurybia conspicua",-115.80265,51.107467,"cdc,cdround","CAN",NA,"PRESENT",16,"iNaturalist","4028776945","https://www.inaturalist.org/observations/130240135","HUMAN_OBSERVATION",2022,8,9,"2022-08-09T15:08:43","WGS84","iNaturalist research-grade observations","130240135"
"Eurybia conspicua",-117.085372,47.879912,"cdc,cdround","USA",NA,"PRESENT",4,"iNaturalist","3892280847","https://www.inaturalist.org/observations/130624523","HUMAN_OBSERVATION",2022,8,11,"2022-08-11T16:57:32","WGS84","iNaturalist research-grade observations","130624523"
"Eurybia conspicua",-113.795123,52.318105,"cdc,cdround","CAN",NA,"PRESENT",31,"iNaturalist","4028721898","https://www.inaturalist.org/observations/130655521","HUMAN_OBSERVATION",2022,8,13,"2022-08-13T09:15:00","WGS84","iNaturalist research-grade observations","130655521"
"Eurybia conspicua",-120.909813,49.524277,"cdc","CAN",NA,"PRESENT",7,"iNaturalist","3892518950","https://www.inaturalist.org/observations/130677504","HUMAN_OBSERVATION",2022,8,12,"2022-08-12T10:08:00","WGS84","iNaturalist research-grade observations","130677504"
"Eurybia conspicua",-112.83393,53.6714,"cdc,cdround","CAN",NA,"PRESENT",824,"iNaturalist","3892307931","https://www.inaturalist.org/observations/130717800","HUMAN_OBSERVATION",2022,8,13,"2022-08-13T10:13:17","WGS84","iNaturalist research-grade observations","130717800"
"Eurybia conspicua",-118.086922,52.86425,"cdc,cdround","CAN",NA,"PRESENT",21,"iNaturalist","3892420023","https://www.inaturalist.org/observations/130737631","HUMAN_OBSERVATION",2022,8,6,"2022-08-06T16:37:00","WGS84","iNaturalist research-grade observations","130737631"
"Eurybia conspicua",-110.987333,45.74057,"cdc,cdround","USA",NA,"PRESENT",4,"iNaturalist","4021970607","https://www.inaturalist.org/observations/130834943","HUMAN_OBSERVATION",2022,8,14,"2022-08-14T10:31:27","WGS84","iNaturalist research-grade observations","130834943"
"Eurybia conspicua",-114.755298,51.680701,"cdc,cdround","CAN",NA,"PRESENT",9,"iNaturalist","4039209660","https://www.inaturalist.org/observations/130878218","HUMAN_OBSERVATION",2022,8,14,"2022-08-14T19:27:44","WGS84","iNaturalist research-grade observations","130878218"
"Eurybia conspicua",-119.480266,49.912764,"cdc,cdround","CAN",NA,"PRESENT",1,"iNaturalist","4076265680","https://www.inaturalist.org/observations/130886507","HUMAN_OBSERVATION",2022,8,14,"2022-08-14T13:07:00","WGS84","iNaturalist research-grade observations","130886507"
"Eurybia conspicua",-115.584554,51.190141,"cdc,cdround","CAN",NA,"PRESENT",9,"iNaturalist","3947325731","https://www.inaturalist.org/observations/130943299","HUMAN_OBSERVATION",2022,8,15,"2022-08-15T09:17:26","WGS84","iNaturalist research-grade observations","130943299"
"Eurybia conspicua",-115.51693,51.192317,"cdc,cdround","CAN",NA,"PRESENT",13,"iNaturalist","4028720865","https://www.inaturalist.org/observations/131015991","HUMAN_OBSERVATION",2022,8,14,"2022-08-14T18:42:59","WGS84","iNaturalist research-grade observations","131015991"
"Eurybia conspicua",-115.502288,51.229072,"cdc,cdround","CAN",NA,"PRESENT",9,"iNaturalist","3961143529","https://www.inaturalist.org/observations/131069272","HUMAN_OBSERVATION",2022,8,16,"2022-08-16T08:19:45","WGS84","iNaturalist research-grade observations","131069272"
"Eurybia conspicua",-120.905472,49.535179,"cdc","CAN",NA,"PRESENT",6,"iNaturalist","3912316499","https://www.inaturalist.org/observations/131083109","HUMAN_OBSERVATION",2022,8,12,"2022-08-12T13:31:00","WGS84","iNaturalist research-grade observations","131083109"
"Eurybia conspicua",-114.600783,49.670681,"cdc,cdround","CAN",NA,"PRESENT",6,"iNaturalist","3947311743","https://www.inaturalist.org/observations/131326313","HUMAN_OBSERVATION",2022,8,8,"2022-08-08T14:54:00","WGS84","iNaturalist research-grade observations","131326313"
"Eurybia conspicua",-119.575843,55.511023,"cdc,cdround","CAN",NA,"PRESENT",4,"iNaturalist","3947311749","https://www.inaturalist.org/observations/131532857","HUMAN_OBSERVATION",2022,8,19,"2022-08-19T20:29:09","WGS84","iNaturalist research-grade observations","131532857"
"Eurybia conspicua",-117.0755,47.886356,"cdc,cdround","USA",NA,"PRESENT",21,"iNaturalist","3903049288","https://www.inaturalist.org/observations/131536506","HUMAN_OBSERVATION",2022,8,16,"2022-08-16T10:58:00","WGS84","iNaturalist research-grade observations","131536506"
"Eurybia conspicua",-115.50019,51.248646,"cdc,cdround","CAN",NA,"PRESENT",4,"iNaturalist","3947061784","https://www.inaturalist.org/observations/131579908","HUMAN_OBSERVATION",2022,8,2,"2022-08-02T08:33:00","WGS84","iNaturalist research-grade observations","131579908"
"Eurybia conspicua",-120.509987,48.45152,"cdc,cdround","USA",NA,"PRESENT",19,"iNaturalist","3902280015","https://www.inaturalist.org/observations/131849235","HUMAN_OBSERVATION",2022,8,20,"2022-08-20T16:04:41","WGS84","iNaturalist research-grade observations","131849235"
"Eurybia conspicua",-117.083656,47.880114,"cdc,cdround","USA",NA,"PRESENT",696,"iNaturalist","3902808790","https://www.inaturalist.org/observations/131849935","HUMAN_OBSERVATION",2022,8,16,"2022-08-16T16:59:00","WGS84","iNaturalist research-grade observations","131849935"
"Eurybia conspicua",-115.148809,50.874134,"cdc,cdround","CAN",NA,"PRESENT",8,"iNaturalist","3902364228","https://www.inaturalist.org/observations/131919514","HUMAN_OBSERVATION",2022,8,20,"2022-08-20T06:38:00","WGS84","iNaturalist research-grade observations","131919514"
"Eurybia conspicua",-115.149216,50.873992,"cdc,cdround","CAN",NA,"PRESENT",8,"iNaturalist","3902534400","https://www.inaturalist.org/observations/131919515","HUMAN_OBSERVATION",2022,8,22,"2022-08-22T11:45:00","WGS84","iNaturalist research-grade observations","131919515"
"Eurybia conspicua",-115.149106,50.873892,"cdc,cdround","CAN",NA,"PRESENT",8,"iNaturalist","3902581693","https://www.inaturalist.org/observations/131919527","HUMAN_OBSERVATION",2022,8,22,"2022-08-22T12:00:00","WGS84","iNaturalist research-grade observations","131919527"
"Eurybia conspicua",-115.155319,50.949231,"cdc,cdround","CAN",NA,"PRESENT",35,"iNaturalist","3902463207","https://www.inaturalist.org/observations/132183015","HUMAN_OBSERVATION",2022,8,24,"2022-08-24T13:55:50","WGS84","iNaturalist research-grade observations","132183015"
"Eurybia conspicua",-119.418174,50.972613,"cdc,cdround","CAN",NA,"PRESENT",8,"iNaturalist","4039385674","https://www.inaturalist.org/observations/132735624","HUMAN_OBSERVATION",2022,8,27,"2022-08-27T15:45:00","WGS84","iNaturalist research-grade observations","132735624"
"Eurybia conspicua",-113.825864,52.239468,"cdc,cdround","CAN",NA,"PRESENT",4,"iNaturalist","3902731726","https://www.inaturalist.org/observations/132829337","HUMAN_OBSERVATION",2022,8,29,"2022-08-29T09:48:57","WGS84","iNaturalist research-grade observations","132829337"
"Eurybia conspicua",-119.360128,49.410802,"cdc,cdround","CAN",NA,"PRESENT",15,"iNaturalist","4039239455","https://www.inaturalist.org/observations/132835086","HUMAN_OBSERVATION",2022,8,28,"2022-08-28T12:30:00","WGS84","iNaturalist research-grade observations","132835086"
"Eurybia conspicua",-115.595603,51.200378,"cdc,cdround","CAN",NA,"PRESENT",41,"iNaturalist","3902452041","https://www.inaturalist.org/observations/132976691","HUMAN_OBSERVATION",2022,8,28,"2022-08-28T16:12:00","WGS84","iNaturalist research-grade observations","132976691"
"Eurybia conspicua",-124.891136,53.117386,"cdc,cdround","CAN",NA,"PRESENT",57,"iNaturalist","3923668641","https://www.inaturalist.org/observations/133108584","HUMAN_OBSERVATION",2022,8,23,"2022-08-23T15:15:00","WGS84","iNaturalist research-grade observations","133108584"
"Eurybia conspicua",-118.983704,50.150444,"cdc","CAN",NA,"PRESENT",20,"iNaturalist","3902242936","https://www.inaturalist.org/observations/133390867","HUMAN_OBSERVATION",2022,8,2,"2022-08-02T10:45:00","WGS84","iNaturalist research-grade observations","133390867"
"Eurybia conspicua",-115.611097,51.154714,"cdc,cdround","CAN",NA,"PRESENT",184,"iNaturalist","4028776996","https://www.inaturalist.org/observations/133689229","HUMAN_OBSERVATION",2022,8,31,"2022-08-31T09:49:51","WGS84","iNaturalist research-grade observations","133689229"
"Eurybia conspicua",-115.611116,51.15432,"cdc,cdround","CAN",NA,"PRESENT",4,"iNaturalist","3912083084","https://www.inaturalist.org/observations/134949615","HUMAN_OBSERVATION",2022,8,31,"2022-08-31T09:43:51","WGS84","iNaturalist research-grade observations","134949615"
"Eurybia conspicua",-116.737311,51.971947,"cdc,cdround","CAN",NA,"PRESENT",7,"iNaturalist","3961343554","https://www.inaturalist.org/observations/135199394","HUMAN_OBSERVATION",2022,8,25,"2022-08-25T15:38:00","WGS84","iNaturalist research-grade observations","135199394"
"Eurybia conspicua",-120.728576,49.05622,"cdc,cdround","CAN",NA,"PRESENT",24,"iNaturalist","3994217541","https://www.inaturalist.org/observations/136450897","HUMAN_OBSERVATION",2022,8,10,"2022-08-10T11:49:00","WGS84","iNaturalist research-grade observations","136450897"
"Eurybia conspicua",-120.730315,49.057163,"cdc,cdround","CAN",NA,"PRESENT",8,"iNaturalist","3994164596","https://www.inaturalist.org/observations/136450920","HUMAN_OBSERVATION",2022,8,10,"2022-08-10T13:37:00","WGS84","iNaturalist research-grade observations","136450920"
"Eurybia conspicua",-120.829586,49.063976,"cdc,cdround","CAN",NA,"PRESENT",15,"iNaturalist","3988612581","https://www.inaturalist.org/observations/136558630","HUMAN_OBSERVATION",2022,8,8,"2022-08-08T10:58:00","WGS84","iNaturalist research-grade observations","136558630"
"Eurybia conspicua",-116.538017,51.439772,"cdc,cdround","CAN",NA,"PRESENT",4,"iNaturalist","3994315561","https://www.inaturalist.org/observations/137900314","HUMAN_OBSERVATION",2022,8,19,"2022-08-19T16:23:00","WGS84","iNaturalist research-grade observations","137900314"
"Eurybia conspicua",-112.236213,52.488012,"cdc,cdround","CAN",NA,"PRESENT",10,"iNaturalist","3966748980","https://www.inaturalist.org/observations/141756348","HUMAN_OBSERVATION",2022,8,30,"2022-08-30T12:43:00","WGS84","iNaturalist research-grade observations","141756348"
"Eurybia conspicua",-114.203245,51.099716,"cdc,cdround","CAN",NA,"PRESENT",122,"iNaturalist","4028598061","https://www.inaturalist.org/observations/143754904","HUMAN_OBSERVATION",2022,8,28,"2022-08-28T19:30:00","WGS84","iNaturalist research-grade observations","143754904"
"Eurybia conspicua",-115.499108,51.247688,"cdc,cdround","CAN",NA,"PRESENT",4,"iNaturalist","4067382302","https://www.inaturalist.org/observations/151569380","HUMAN_OBSERVATION",2022,8,21,"2022-08-21T16:01:36","WGS84","iNaturalist research-grade observations","151569380"
"Eurybia conspicua",-115.501472,51.247758,"cdc,cdround","CAN",NA,"PRESENT",10,"iNaturalist","4067175295","https://www.inaturalist.org/observations/151569580","HUMAN_OBSERVATION",2022,8,21,"2022-08-21T15:55:01","WGS84","iNaturalist research-grade observations","151569580"
"Eurybia conspicua",-106.424506,54.127041,"cdc,cdround","CAN",NA,"PRESENT",11,"iNaturalist","3985746719","https://www.inaturalist.org/observations/133519865","HUMAN_OBSERVATION",2022,9,2,"2022-09-02T15:03:11","WGS84","iNaturalist research-grade observations","133519865"
"Eurybia conspicua",-114.175069,51.084924,"cdc,cdround","CAN",NA,"PRESENT",35,"iNaturalist","3961243563","https://www.inaturalist.org/observations/133954130","HUMAN_OBSERVATION",2022,9,6,"2022-09-06T14:11:40","WGS84","iNaturalist research-grade observations","133954130"
"Eurybia conspicua",-114.130828,46.69692,"cdc,cdround","USA",NA,"PRESENT",4,"iNaturalist","4022222648","https://www.inaturalist.org/observations/134079489","HUMAN_OBSERVATION",2022,9,2,"2022-09-02T07:54:09","WGS84","iNaturalist research-grade observations","134079489"
"Eurybia conspicua",-113.368753,48.47852,"cdc,cdround","USA",NA,"PRESENT",12,"iNaturalist","4022201502","https://www.inaturalist.org/observations/134087822","HUMAN_OBSERVATION",2022,9,4,"2022-09-04T08:53:48","WGS84","iNaturalist research-grade observations","134087822"
"Eurybia conspicua",-127.166411,54.792088,"cdc,cdround","CAN",NA,"PRESENT",17,"iNaturalist","4096755551","https://www.inaturalist.org/observations/134615697","HUMAN_OBSERVATION",2022,9,11,"2022-09-11T11:13:29","WGS84","iNaturalist research-grade observations","134615697"
"Eurybia conspicua",-110.704685,46.913158,"cdc,cdround","USA",NA,"PRESENT",9,"iNaturalist","3903503839","https://www.inaturalist.org/observations/134747728","HUMAN_OBSERVATION",2022,9,9,"2022-09-09T18:04:27","WGS84","iNaturalist research-grade observations","134747728"
"Eurybia conspicua",-113.179758,46.823836,"cdc,cdround","USA",NA,"PRESENT",38,"iNaturalist","4022248639","https://www.inaturalist.org/observations/134817909","HUMAN_OBSERVATION",2022,9,12,"2022-09-12T09:48:17","WGS84","iNaturalist research-grade observations","134817909"
"Eurybia conspicua",-116.622886,51.843972,"cdc,cdround","CAN",NA,"PRESENT",5,"iNaturalist","3947393831","https://www.inaturalist.org/observations/135037390","HUMAN_OBSERVATION",2022,9,2,"2022-09-02T15:17:00","WGS84","iNaturalist research-grade observations","135037390"
"Eurybia conspicua",-111.308883,45.242122,"cdc,cdround","USA",NA,"PRESENT",4,"iNaturalist","3911992564","https://www.inaturalist.org/observations/135071701","HUMAN_OBSERVATION",2022,9,14,"2022-09-14T19:55:55","WGS84","iNaturalist research-grade observations","135071701"
"Eurybia conspicua",-123.924589,53.523958,"cdc,cdround","CAN",NA,"PRESENT",4,"iNaturalist","4039378582","https://www.inaturalist.org/observations/135185047","HUMAN_OBSERVATION",2022,9,4,"2022-09-04T13:00:00","WGS84","iNaturalist research-grade observations","135185047"
"Eurybia conspicua",-124.131136,53.515894,"cdc,cdround","CAN",NA,"PRESENT",15,"iNaturalist","4039402442","https://www.inaturalist.org/observations/135208071","HUMAN_OBSERVATION",2022,9,4,"2022-09-04T17:18:00","WGS84","iNaturalist research-grade observations","135208071"
"Eurybia conspicua",-113.354713,48.858445,"cdc,cdround","USA",NA,"PRESENT",3,"iNaturalist","4021980474","https://www.inaturalist.org/observations/135309098","HUMAN_OBSERVATION",2022,9,16,"2022-09-16T16:57:43","WGS84","iNaturalist research-grade observations","135309098"
"Eurybia conspicua",-114.198606,53.853581,"cdc,cdround","CAN",NA,"PRESENT",23,"iNaturalist","3947317840","https://www.inaturalist.org/observations/136356733","HUMAN_OBSERVATION",2022,9,6,"2022-09-06T12:32:00","WGS84","iNaturalist research-grade observations","136356733"
"Eurybia conspicua",-113.623646,53.48962,"cdc","CAN",NA,"PRESENT",10,"iNaturalist","3947192864","https://www.inaturalist.org/observations/136387009","HUMAN_OBSERVATION",2022,9,10,"2022-09-10T13:10:00","WGS84","iNaturalist research-grade observations","136387009"
"Eurybia conspicua",-120.487778,48.584892,"cdc,cdround","USA",NA,"PRESENT",10,"iNaturalist","3915542892","https://www.inaturalist.org/observations/136440015","HUMAN_OBSERVATION",2022,9,3,"2022-09-03T16:39:00","WGS84","iNaturalist research-grade observations","136440015"
"Eurybia conspicua",-112.827604,53.678515,"cdc,cdround","CAN",NA,"PRESENT",4,"iNaturalist","4039163693","https://www.inaturalist.org/observations/136707813","HUMAN_OBSERVATION",2022,9,27,"2022-09-27T10:59:07","WGS84","iNaturalist research-grade observations","136707813"
"Eurybia conspicua",-115.530188,51.246795,"cdc,cdround","CAN",NA,"PRESENT",7,"iNaturalist","3966585542","https://www.inaturalist.org/observations/136729903","HUMAN_OBSERVATION",2022,9,23,"2022-09-23T14:55:53","WGS84","iNaturalist research-grade observations","136729903"
"Eurybia conspicua",-114.438728,50.814053,"cdc,cdround","CAN",NA,"PRESENT",98,"iNaturalist","3986324810","https://www.inaturalist.org/observations/142704622","HUMAN_OBSERVATION",2022,9,11,"2022-09-11T12:55:00","WGS84","iNaturalist research-grade observations","142704622"
"Eurybia conspicua",-114.431733,50.817489,"cdc,cdround","CAN",NA,"PRESENT",18,"iNaturalist","3985798813","https://www.inaturalist.org/observations/142713443","HUMAN_OBSERVATION",2022,9,11,"2022-09-11T10:55:00","WGS84","iNaturalist research-grade observations","142713443"
"Eurybia conspicua",-114.438233,50.809672,"cdc,cdround","CAN",NA,"PRESENT",11,"iNaturalist","3994222855","https://www.inaturalist.org/observations/143958492","HUMAN_OBSERVATION",2022,9,11,"2022-09-11T13:36:00","WGS84","iNaturalist research-grade observations","143958492"
"Eurybia conspicua",-114.309625,49.332008,"cdc,cdround","CAN",NA,"PRESENT",20,"iNaturalist","3994142228","https://www.inaturalist.org/observations/144238328","HUMAN_OBSERVATION",2022,9,4,"2022-09-04T17:15:00","WGS84","iNaturalist research-grade observations","144238328"
"Eurybia conspicua",-120.98141,55.112065,"cdc,cdround","CAN",NA,"PRESENT",197,"iNaturalist","4034767726","https://www.inaturalist.org/observations/147215473","HUMAN_OBSERVATION",2022,9,30,"2022-09-30T10:23:00","WGS84","iNaturalist research-grade observations","147215473"
"Eurybia conspicua",-112.873028,53.241377,"cdc,cdround","CAN",NA,"PRESENT",9,"iNaturalist","3961219649","https://www.inaturalist.org/observations/137563102","HUMAN_OBSERVATION",2022,10,4,"2022-10-04T14:15:40","WGS84","iNaturalist research-grade observations","137563102"
"Eurybia conspicua",-115.137569,50.943071,"cdc,cdround","CAN",NA,"PRESENT",65,"iNaturalist","3925037796","https://www.inaturalist.org/observations/137595596","HUMAN_OBSERVATION",2022,10,2,"2022-10-02T14:09:00","WGS84","iNaturalist research-grade observations","137595596"
"Eurybia conspicua",-120.401507,47.295805,"cdc,cdround","USA",NA,"PRESENT",4,"iNaturalist","3961342631","https://www.inaturalist.org/observations/138220328","HUMAN_OBSERVATION",2022,10,9,"2022-10-09T18:09:03","WGS84","iNaturalist research-grade observations","138220328"
"Eurybia conspicua",-115.159928,51.049595,"cdc,cdround","CAN",NA,"PRESENT",12,"iNaturalist","4028782839","https://www.inaturalist.org/observations/143920198","HUMAN_OBSERVATION",2022,10,8,"2022-10-08T15:57:21","WGS84","iNaturalist research-grade observations","143920198"
"Eurybia conspicua",-119.559508,49.452275,"cdc,cdround","CAN",NA,"PRESENT",16,"iNaturalist","3384240533","https://www.inaturalist.org/observations/96380639","HUMAN_OBSERVATION",2021,5,26,"2021-05-26T12:29:00","WGS84","iNaturalist research-grade observations","96380639"
"Eurybia conspicua",-119.559525,49.449617,"cdc,cdround","CAN",NA,"PRESENT",32,"iNaturalist","3384197461","https://www.inaturalist.org/observations/96380716","HUMAN_OBSERVATION",2021,5,26,"2021-05-26T17:09:00","WGS84","iNaturalist research-grade observations","96380716"
"Eurybia conspicua",-119.562194,49.450153,"cdc,cdround","CAN",NA,"PRESENT",4,"iNaturalist","3398785322","https://www.inaturalist.org/observations/98569017","HUMAN_OBSERVATION",2021,5,26,"2021-05-26T14:37:00","WGS84","iNaturalist research-grade observations","98569017"
"Eurybia conspicua",-120.251328,48.438042,"cdc,cdround","USA",NA,"PRESENT",24,"iNaturalist","3415680133","https://www.inaturalist.org/observations/100291484","HUMAN_OBSERVATION",2021,7,3,"2021-07-03T08:41:19","WGS84","iNaturalist research-grade observations","100291484"
"Eurybia conspicua",-116.541703,51.442556,"cdc,cdround","CAN",NA,"PRESENT",5,"iNaturalist","3994184416","https://www.inaturalist.org/observations/104839584","HUMAN_OBSERVATION",2021,7,30,"2021-07-30T08:17:00","WGS84","iNaturalist research-grade observations","104839584"
"Eurybia conspicua",-115.113883,51.073564,"cdc,cdround","CAN",NA,"PRESENT",18,"iNaturalist","3456207275","https://www.inaturalist.org/observations/105217587","HUMAN_OBSERVATION",2021,7,16,"2021-07-16T10:49:00","WGS84","iNaturalist research-grade observations","105217587"
"Eurybia conspicua",-112.906282,53.63807,"cdc,cdround","CAN",NA,"PRESENT",244,"iNaturalist","3961010399","https://www.inaturalist.org/observations/107613857","HUMAN_OBSERVATION",2021,7,26,"2021-07-26T14:05:00","WGS84","iNaturalist research-grade observations","107613857"
"Eurybia conspicua",-116.541503,51.442603,"cdc,cdround","CAN",NA,"PRESENT",29,"iNaturalist","4039155680","https://www.inaturalist.org/observations/146784205","HUMAN_OBSERVATION",2021,7,29,"2021-07-29T10:33:00","WGS84","iNaturalist research-grade observations","146784205"
"Eurybia conspicua",-114.438911,50.816017,"cdc,cdround","CAN",NA,"PRESENT",9,"iNaturalist","3455563900","https://www.inaturalist.org/observations/85505356","HUMAN_OBSERVATION",2021,7,2,"2021-07-02T09:14:00","WGS84","iNaturalist research-grade observations","85505356"
"Eurybia conspicua",-114.438384,50.809386,"cdc,cdround","CAN",NA,"PRESENT",239,"iNaturalist","3398632670","https://www.inaturalist.org/observations/85710278","HUMAN_OBSERVATION",2021,7,4,"2021-07-04T09:04:00","WGS84","iNaturalist research-grade observations","85710278"
"Eurybia conspicua",-112.424164,54.630568,"cdc,cdround","CAN",NA,"PRESENT",102,"iNaturalist","3327962864","https://www.inaturalist.org/observations/86466421","HUMAN_OBSERVATION",2021,7,10,"2021-07-10T18:06:21","WGS84","iNaturalist research-grade observations","86466421"
"Eurybia conspicua",-116.913987,51.256855,"cdc,cdround","CAN",NA,"PRESENT",4,"iNaturalist","4162282359","https://www.inaturalist.org/observations/87228179","HUMAN_OBSERVATION",2021,7,15,"2021-07-15T14:51:17","WGS84","iNaturalist research-grade observations","87228179"
"Eurybia conspicua",-117.152153,46.868647,"cdc,cdround","USA",NA,"PRESENT",4,"iNaturalist","3384662903","https://www.inaturalist.org/observations/87289761","HUMAN_OBSERVATION",2021,7,13,"2021-07-13T10:27:02","WGS84","iNaturalist research-grade observations","87289761"
"Eurybia conspicua",-117.14431,48.350243,"cdc,cdround","USA",NA,"PRESENT",3,"iNaturalist","4162032381","https://www.inaturalist.org/observations/87799308","HUMAN_OBSERVATION",2021,7,19,"2021-07-19T09:54:33","WGS84","iNaturalist research-grade observations","87799308"
"Eurybia conspicua",-113.808328,54.647713,"cdc,cdround","CAN",NA,"PRESENT",6,"iNaturalist","3330551342","https://www.inaturalist.org/observations/87937379","HUMAN_OBSERVATION",2021,7,20,"2021-07-20T14:19:45","WGS84","iNaturalist research-grade observations","87937379"
"Eurybia conspicua",-112.862397,53.645478,"cdc,cdround","CAN",NA,"PRESENT",54,"iNaturalist","4039355410","https://www.inaturalist.org/observations/88057726","HUMAN_OBSERVATION",2021,7,21,"2021-07-21T07:26:23","WGS84","iNaturalist research-grade observations","88057726"
"Eurybia conspicua",-117.158521,46.868234,"cdc,cdround","USA",NA,"PRESENT",26,"iNaturalist","3333270756","https://www.inaturalist.org/observations/88308261","HUMAN_OBSERVATION",2021,7,22,"2021-07-22T16:54:34","WGS84","iNaturalist research-grade observations","88308261"
"Eurybia conspicua",-117.159257,46.866826,"cdc,cdround","USA",NA,"PRESENT",9,"iNaturalist","3333250695","https://www.inaturalist.org/observations/88320631","HUMAN_OBSERVATION",2021,7,17,"2021-07-17T09:18:11","WGS84","iNaturalist research-grade observations","88320631"
"Eurybia conspicua",-117.159002,46.867971,"cdc,cdround","USA",NA,"PRESENT",5,"iNaturalist","3333416724","https://www.inaturalist.org/observations/88320669","HUMAN_OBSERVATION",2021,7,17,"2021-07-17T09:20:56","WGS84","iNaturalist research-grade observations","88320669"
